cdmvto_sinc_billeteraIACO;cdusuarioIACO;femvtoIACO;cdnumero_transaccionIACO;vrmvtoIACO;dsdescripcion_mvtoIACO;cdtipo_mvtoIACO;cdtipo_ajusteIACO;cdorigen_ajusteIACO;cdmvto_relacionIACO;cdusuario_ingresaIACO;feingresaIACO;femodificaIACO;cdmovimiento_referenciaIACO;dsplacaIACO;cdpunto_atencionIACO;cdtipo_consumoIACO;vrajusteIACO;cdajusteIACO
27082908;39763;2024-11-15;27082908;33703;Prueba performance insertar ajuste de comision 14388;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082909;39764;2024-11-15;27082909;33704;Prueba performance insertar ajuste de comision 14389;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082910;39765;2024-11-15;27082910;33705;Prueba performance insertar ajuste de comision 14390;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082911;39766;2024-11-15;27082911;33706;Prueba performance insertar ajuste de comision 14391;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082912;39996;2024-11-15;27082912;33707;Prueba performance insertar ajuste de comision 14392;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082913;39906;2024-11-15;27082913;33708;Prueba performance insertar ajuste de comision 14393;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082914;39960;2024-11-15;27082914;33709;Prueba performance insertar ajuste de comision 14394;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082915;39961;2024-11-15;27082915;33710;Prueba performance insertar ajuste de comision 14395;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082916;39962;2024-11-15;27082916;33711;Prueba performance insertar ajuste de comision 14396;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082917;39763;2024-11-15;27082917;33712;Prueba performance insertar ajuste de comision 14397;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082918;39764;2024-11-15;27082918;33713;Prueba performance insertar ajuste de comision 14398;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082919;39765;2024-11-15;27082919;33714;Prueba performance insertar ajuste de comision 14399;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082920;39766;2024-11-15;27082920;33715;Prueba performance insertar ajuste de comision 14400;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082921;39996;2024-11-15;27082921;33716;Prueba performance insertar ajuste de comision 14401;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082922;39906;2024-11-15;27082922;33717;Prueba performance insertar ajuste de comision 14402;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082923;39960;2024-11-15;27082923;33718;Prueba performance insertar ajuste de comision 14403;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082924;39961;2024-11-15;27082924;33719;Prueba performance insertar ajuste de comision 14404;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082925;39962;2024-11-15;27082925;33720;Prueba performance insertar ajuste de comision 14405;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082926;39763;2024-11-15;27082926;33721;Prueba performance insertar ajuste de comision 14406;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082927;39764;2024-11-15;27082927;33722;Prueba performance insertar ajuste de comision 14407;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082928;39765;2024-11-15;27082928;33723;Prueba performance insertar ajuste de comision 14408;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082929;39766;2024-11-15;27082929;33724;Prueba performance insertar ajuste de comision 14409;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082930;39996;2024-11-15;27082930;33725;Prueba performance insertar ajuste de comision 14410;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082931;39766;2024-11-15;27082931;33726;Prueba performance insertar ajuste de comision 14411;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082932;39996;2024-11-15;27082932;33727;Prueba performance insertar ajuste de comision 14412;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082933;39906;2024-11-15;27082933;33728;Prueba performance insertar ajuste de comision 14413;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082934;39960;2024-11-15;27082934;33729;Prueba performance insertar ajuste de comision 14414;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082935;39961;2024-11-15;27082935;33730;Prueba performance insertar ajuste de comision 14415;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082936;39962;2024-11-15;27082936;33731;Prueba performance insertar ajuste de comision 14416;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082937;39763;2024-11-15;27082937;33732;Prueba performance insertar ajuste de comision 14417;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082938;39764;2024-11-15;27082938;33733;Prueba performance insertar ajuste de comision 14418;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082939;39765;2024-11-15;27082939;33734;Prueba performance insertar ajuste de comision 14419;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082940;39766;2024-11-15;27082940;33735;Prueba performance insertar ajuste de comision 14420;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082941;39996;2024-11-15;27082941;33736;Prueba performance insertar ajuste de comision 14421;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082942;39906;2024-11-15;27082942;33737;Prueba performance insertar ajuste de comision 14422;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082943;39960;2024-11-15;27082943;33738;Prueba performance insertar ajuste de comision 14423;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082944;39961;2024-11-15;27082944;33739;Prueba performance insertar ajuste de comision 14424;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082945;39962;2024-11-15;27082945;33740;Prueba performance insertar ajuste de comision 14425;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082946;39763;2024-11-15;27082946;33741;Prueba performance insertar ajuste de comision 14426;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082947;39764;2024-11-15;27082947;33742;Prueba performance insertar ajuste de comision 14427;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082948;39765;2024-11-15;27082948;33743;Prueba performance insertar ajuste de comision 14428;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082949;39766;2024-11-15;27082949;33744;Prueba performance insertar ajuste de comision 14429;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082950;39996;2024-11-15;27082950;33745;Prueba performance insertar ajuste de comision 14430;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082951;39906;2024-11-15;27082951;33746;Prueba performance insertar ajuste de comision 14431;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082952;39960;2024-11-15;27082952;33747;Prueba performance insertar ajuste de comision 14432;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082953;39961;2024-11-15;27082953;33748;Prueba performance insertar ajuste de comision 14433;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082954;39962;2024-11-15;27082954;33749;Prueba performance insertar ajuste de comision 14434;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082955;39763;2024-11-15;27082955;33750;Prueba performance insertar ajuste de comision 14435;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082956;39764;2024-11-15;27082956;33751;Prueba performance insertar ajuste de comision 14436;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082957;39765;2024-11-15;27082957;33752;Prueba performance insertar ajuste de comision 14437;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082958;39766;2024-11-15;27082958;33753;Prueba performance insertar ajuste de comision 14438;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082959;39996;2024-11-15;27082959;33754;Prueba performance insertar ajuste de comision 14439;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082960;39766;2024-11-15;27082960;33755;Prueba performance insertar ajuste de comision 14440;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082961;39996;2024-11-15;27082961;33756;Prueba performance insertar ajuste de comision 14441;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082962;39906;2024-11-15;27082962;33757;Prueba performance insertar ajuste de comision 14442;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082963;39960;2024-11-15;27082963;33758;Prueba performance insertar ajuste de comision 14443;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082964;39961;2024-11-15;27082964;33759;Prueba performance insertar ajuste de comision 14444;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082965;39962;2024-11-15;27082965;33760;Prueba performance insertar ajuste de comision 14445;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082966;39763;2024-11-15;27082966;33761;Prueba performance insertar ajuste de comision 14446;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082967;39764;2024-11-15;27082967;33762;Prueba performance insertar ajuste de comision 14447;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082968;39765;2024-11-15;27082968;33763;Prueba performance insertar ajuste de comision 14448;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082969;39766;2024-11-15;27082969;33764;Prueba performance insertar ajuste de comision 14449;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082970;39996;2024-11-15;27082970;33765;Prueba performance insertar ajuste de comision 14450;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082971;39906;2024-11-15;27082971;33766;Prueba performance insertar ajuste de comision 14451;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082972;39960;2024-11-15;27082972;33767;Prueba performance insertar ajuste de comision 14452;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082973;39961;2024-11-15;27082973;33768;Prueba performance insertar ajuste de comision 14453;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082974;39962;2024-11-15;27082974;33769;Prueba performance insertar ajuste de comision 14454;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082975;39763;2024-11-15;27082975;33770;Prueba performance insertar ajuste de comision 14455;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082976;39764;2024-11-15;27082976;33771;Prueba performance insertar ajuste de comision 14456;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082977;39765;2024-11-15;27082977;33772;Prueba performance insertar ajuste de comision 14457;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082978;39766;2024-11-15;27082978;33773;Prueba performance insertar ajuste de comision 14458;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082979;39996;2024-11-15;27082979;33774;Prueba performance insertar ajuste de comision 14459;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082980;39906;2024-11-15;27082980;33775;Prueba performance insertar ajuste de comision 14460;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082981;39960;2024-11-15;27082981;33776;Prueba performance insertar ajuste de comision 14461;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082982;39961;2024-11-15;27082982;33777;Prueba performance insertar ajuste de comision 14462;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082983;39962;2024-11-15;27082983;33778;Prueba performance insertar ajuste de comision 14463;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082984;39763;2024-11-15;27082984;33779;Prueba performance insertar ajuste de comision 14464;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082985;39764;2024-11-15;27082985;33780;Prueba performance insertar ajuste de comision 14465;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082986;39765;2024-11-15;27082986;33781;Prueba performance insertar ajuste de comision 14466;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082987;39766;2024-11-15;27082987;33782;Prueba performance insertar ajuste de comision 14467;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082988;39996;2024-11-15;27082988;33783;Prueba performance insertar ajuste de comision 14468;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082989;39766;2024-11-15;27082989;33784;Prueba performance insertar ajuste de comision 14469;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082990;39996;2024-11-15;27082990;33785;Prueba performance insertar ajuste de comision 14470;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082991;39906;2024-11-15;27082991;33786;Prueba performance insertar ajuste de comision 14471;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082992;39960;2024-11-15;27082992;33787;Prueba performance insertar ajuste de comision 14472;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082993;39961;2024-11-15;27082993;33788;Prueba performance insertar ajuste de comision 14473;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082994;39962;2024-11-15;27082994;33789;Prueba performance insertar ajuste de comision 14474;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082995;39763;2024-11-15;27082995;33790;Prueba performance insertar ajuste de comision 14475;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082996;39764;2024-11-15;27082996;33791;Prueba performance insertar ajuste de comision 14476;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082997;39765;2024-11-15;27082997;33792;Prueba performance insertar ajuste de comision 14477;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082998;39766;2024-11-15;27082998;33793;Prueba performance insertar ajuste de comision 14478;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27082999;39996;2024-11-15;27082999;33794;Prueba performance insertar ajuste de comision 14479;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083000;39906;2024-11-15;27083000;33795;Prueba performance insertar ajuste de comision 14480;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083001;39960;2024-11-15;27083001;33796;Prueba performance insertar ajuste de comision 14481;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083002;39961;2024-11-15;27083002;33797;Prueba performance insertar ajuste de comision 14482;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083003;39962;2024-11-15;27083003;33798;Prueba performance insertar ajuste de comision 14483;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083004;39763;2024-11-15;27083004;33799;Prueba performance insertar ajuste de comision 14484;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083005;39764;2024-11-15;27083005;33800;Prueba performance insertar ajuste de comision 14485;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083006;39765;2024-11-15;27083006;33801;Prueba performance insertar ajuste de comision 14486;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083007;39766;2024-11-15;27083007;33802;Prueba performance insertar ajuste de comision 14487;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083008;39996;2024-11-15;27083008;33803;Prueba performance insertar ajuste de comision 14488;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083009;39906;2024-11-15;27083009;33804;Prueba performance insertar ajuste de comision 14489;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083010;39960;2024-11-15;27083010;33805;Prueba performance insertar ajuste de comision 14490;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083011;39961;2024-11-15;27083011;33806;Prueba performance insertar ajuste de comision 14491;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083012;39962;2024-11-15;27083012;33807;Prueba performance insertar ajuste de comision 14492;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083013;39763;2024-11-15;27083013;33808;Prueba performance insertar ajuste de comision 14493;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083014;39764;2024-11-15;27083014;33809;Prueba performance insertar ajuste de comision 14494;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083015;39765;2024-11-15;27083015;33810;Prueba performance insertar ajuste de comision 14495;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083016;39766;2024-11-15;27083016;33811;Prueba performance insertar ajuste de comision 14496;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083017;39996;2024-11-15;27083017;33812;Prueba performance insertar ajuste de comision 14497;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083018;39766;2024-11-15;27083018;33813;Prueba performance insertar ajuste de comision 14498;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083019;39996;2024-11-15;27083019;33814;Prueba performance insertar ajuste de comision 14499;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083020;39906;2024-11-15;27083020;33815;Prueba performance insertar ajuste de comision 14500;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083021;39960;2024-11-15;27083021;33816;Prueba performance insertar ajuste de comision 14501;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083022;39961;2024-11-15;27083022;33817;Prueba performance insertar ajuste de comision 14502;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083023;39962;2024-11-15;27083023;33818;Prueba performance insertar ajuste de comision 14503;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083024;39763;2024-11-15;27083024;33819;Prueba performance insertar ajuste de comision 14504;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27083025;39764;2024-11-15;27083025;33820;Prueba performance insertar ajuste de comision 14505;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
