cdmvto_sinc_billeteraIAC;cdusuarioIAC;femvtoIAC;cdnumero_transaccionIAC;vrmvtoIAC;dsdescripcion_mvtoIAC;cdtipo_mvtoIAC;cdtipo_ajusteIAC;cdorigen_ajusteIAC;cdmvto_relacionIAC;cdusuario_ingresaIAC;feingresaIAC;femodificaIAC;cdmovimiento_referenciaIAC;dsplacaIAC;cdpunto_atencionIAC;cdtipo_consumoIAC;vrajusteIAC;cdajusteIAC
24100338;36468;2024-11-15;24100338;33830;Prueba performance insertar ajuste de consumo 14516;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100339;36468;2024-11-15;24100339;33831;Prueba performance insertar ajuste de consumo 14517;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100340;36468;2024-11-15;24100340;33832;Prueba performance insertar ajuste de consumo 14518;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100341;36468;2024-11-15;24100341;33833;Prueba performance insertar ajuste de consumo 14519;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100342;36468;2024-11-15;24100342;33834;Prueba performance insertar ajuste de consumo 14520;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100343;36468;2024-11-15;24100343;33835;Prueba performance insertar ajuste de consumo 14521;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100344;36468;2024-11-15;24100344;33836;Prueba performance insertar ajuste de consumo 14522;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100345;36468;2024-11-15;24100345;33837;Prueba performance insertar ajuste de consumo 14523;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100346;36468;2024-11-15;24100346;33838;Prueba performance insertar ajuste de consumo 14524;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100347;36468;2024-11-15;24100347;33839;Prueba performance insertar ajuste de consumo 14525;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100348;36468;2024-11-15;24100348;33840;Prueba performance insertar ajuste de consumo 14526;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100349;36468;2024-11-15;24100349;33841;Prueba performance insertar ajuste de consumo 14527;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100350;36468;2024-11-15;24100350;33842;Prueba performance insertar ajuste de consumo 14528;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100351;36468;2024-11-15;24100351;33843;Prueba performance insertar ajuste de consumo 14529;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100352;36468;2024-11-15;24100352;33844;Prueba performance insertar ajuste de consumo 14530;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100353;36468;2024-11-15;24100353;33845;Prueba performance insertar ajuste de consumo 14531;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100354;36468;2024-11-15;24100354;33846;Prueba performance insertar ajuste de consumo 14532;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100355;36468;2024-11-15;24100355;33847;Prueba performance insertar ajuste de consumo 14533;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100356;36468;2024-11-15;24100356;33848;Prueba performance insertar ajuste de consumo 14534;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100357;36468;2024-11-15;24100357;33849;Prueba performance insertar ajuste de consumo 14535;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100358;36468;2024-11-15;24100358;33850;Prueba performance insertar ajuste de consumo 14536;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100359;36468;2024-11-15;24100359;33851;Prueba performance insertar ajuste de consumo 14537;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100360;36468;2024-11-15;24100360;33852;Prueba performance insertar ajuste de consumo 14538;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100361;36468;2024-11-15;24100361;33853;Prueba performance insertar ajuste de consumo 14539;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100362;36468;2024-11-15;24100362;33854;Prueba performance insertar ajuste de consumo 14540;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100363;36468;2024-11-15;24100363;33855;Prueba performance insertar ajuste de consumo 14541;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100364;36468;2024-11-15;24100364;33856;Prueba performance insertar ajuste de consumo 14542;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100365;36468;2024-11-15;24100365;33857;Prueba performance insertar ajuste de consumo 14543;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100366;36468;2024-11-15;24100366;33858;Prueba performance insertar ajuste de consumo 14544;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100367;36468;2024-11-15;24100367;33859;Prueba performance insertar ajuste de consumo 14545;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100368;36468;2024-11-15;24100368;33860;Prueba performance insertar ajuste de consumo 14546;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100369;36468;2024-11-15;24100369;33861;Prueba performance insertar ajuste de consumo 14547;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100370;36468;2024-11-15;24100370;33862;Prueba performance insertar ajuste de consumo 14548;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100371;36468;2024-11-15;24100371;33863;Prueba performance insertar ajuste de consumo 14549;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100372;36468;2024-11-15;24100372;33864;Prueba performance insertar ajuste de consumo 14550;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100373;36468;2024-11-15;24100373;33865;Prueba performance insertar ajuste de consumo 14551;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100374;36468;2024-11-15;24100374;33866;Prueba performance insertar ajuste de consumo 14552;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100375;36468;2024-11-15;24100375;33867;Prueba performance insertar ajuste de consumo 14553;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100376;36468;2024-11-15;24100376;33868;Prueba performance insertar ajuste de consumo 14554;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100377;36468;2024-11-15;24100377;33869;Prueba performance insertar ajuste de consumo 14555;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100378;36468;2024-11-15;24100378;33870;Prueba performance insertar ajuste de consumo 14556;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100379;36468;2024-11-15;24100379;33871;Prueba performance insertar ajuste de consumo 14557;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100380;36468;2024-11-15;24100380;33872;Prueba performance insertar ajuste de consumo 14558;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100381;36468;2024-11-15;24100381;33873;Prueba performance insertar ajuste de consumo 14559;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100382;36468;2024-11-15;24100382;33874;Prueba performance insertar ajuste de consumo 14560;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100383;36468;2024-11-15;24100383;33875;Prueba performance insertar ajuste de consumo 14561;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100384;36468;2024-11-15;24100384;33876;Prueba performance insertar ajuste de consumo 14562;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100385;36468;2024-11-15;24100385;33877;Prueba performance insertar ajuste de consumo 14563;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100386;36468;2024-11-15;24100386;33878;Prueba performance insertar ajuste de consumo 14564;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100387;36468;2024-11-15;24100387;33879;Prueba performance insertar ajuste de consumo 14565;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100388;36468;2024-11-15;24100388;33880;Prueba performance insertar ajuste de consumo 14566;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100389;36468;2024-11-15;24100389;33881;Prueba performance insertar ajuste de consumo 14567;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100390;36468;2024-11-15;24100390;33882;Prueba performance insertar ajuste de consumo 14568;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100391;36468;2024-11-15;24100391;33883;Prueba performance insertar ajuste de consumo 14569;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100392;36468;2024-11-15;24100392;33884;Prueba performance insertar ajuste de consumo 14570;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100393;36468;2024-11-15;24100393;33885;Prueba performance insertar ajuste de consumo 14571;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100394;36468;2024-11-15;24100394;33886;Prueba performance insertar ajuste de consumo 14572;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100395;36468;2024-11-15;24100395;33887;Prueba performance insertar ajuste de consumo 14573;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100396;36468;2024-11-15;24100396;33888;Prueba performance insertar ajuste de consumo 14574;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100397;36468;2024-11-15;24100397;33889;Prueba performance insertar ajuste de consumo 14575;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100398;36468;2024-11-15;24100398;33890;Prueba performance insertar ajuste de consumo 14576;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100399;36468;2024-11-15;24100399;33891;Prueba performance insertar ajuste de consumo 14577;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100400;36468;2024-11-15;24100400;33892;Prueba performance insertar ajuste de consumo 14578;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100401;36468;2024-11-15;24100401;33893;Prueba performance insertar ajuste de consumo 14579;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100402;36468;2024-11-15;24100402;33894;Prueba performance insertar ajuste de consumo 14580;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100403;36468;2024-11-15;24100403;33895;Prueba performance insertar ajuste de consumo 14581;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100404;36468;2024-11-15;24100404;33896;Prueba performance insertar ajuste de consumo 14582;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100405;36468;2024-11-15;24100405;33897;Prueba performance insertar ajuste de consumo 14583;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100406;36468;2024-11-15;24100406;33898;Prueba performance insertar ajuste de consumo 14584;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100407;36468;2024-11-15;24100407;33899;Prueba performance insertar ajuste de consumo 14585;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100408;36468;2024-11-15;24100408;33900;Prueba performance insertar ajuste de consumo 14586;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100409;36468;2024-11-15;24100409;33901;Prueba performance insertar ajuste de consumo 14587;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100410;36468;2024-11-15;24100410;33902;Prueba performance insertar ajuste de consumo 14588;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100411;36468;2024-11-15;24100411;33903;Prueba performance insertar ajuste de consumo 14589;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100412;36468;2024-11-15;24100412;33904;Prueba performance insertar ajuste de consumo 14590;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100413;36468;2024-11-15;24100413;33905;Prueba performance insertar ajuste de consumo 14591;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100414;36468;2024-11-15;24100414;33906;Prueba performance insertar ajuste de consumo 14592;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100415;36468;2024-11-15;24100415;33907;Prueba performance insertar ajuste de consumo 14593;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100416;36468;2024-11-15;24100416;33908;Prueba performance insertar ajuste de consumo 14594;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100417;36468;2024-11-15;24100417;33909;Prueba performance insertar ajuste de consumo 14595;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100418;36468;2024-11-15;24100418;33910;Prueba performance insertar ajuste de consumo 14596;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100419;36468;2024-11-15;24100419;33911;Prueba performance insertar ajuste de consumo 14597;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100420;36468;2024-11-15;24100420;33912;Prueba performance insertar ajuste de consumo 14598;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100421;36468;2024-11-15;24100421;33913;Prueba performance insertar ajuste de consumo 14599;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100422;36468;2024-11-15;24100422;33914;Prueba performance insertar ajuste de consumo 14600;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100423;36468;2024-11-15;24100423;33915;Prueba performance insertar ajuste de consumo 14601;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100424;36468;2024-11-15;24100424;33916;Prueba performance insertar ajuste de consumo 14602;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100425;36468;2024-11-15;24100425;33917;Prueba performance insertar ajuste de consumo 14603;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100426;36468;2024-11-15;24100426;33918;Prueba performance insertar ajuste de consumo 14604;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100427;36468;2024-11-15;24100427;33919;Prueba performance insertar ajuste de consumo 14605;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100428;36468;2024-11-15;24100428;33920;Prueba performance insertar ajuste de consumo 14606;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100429;36468;2024-11-15;24100429;33921;Prueba performance insertar ajuste de consumo 14607;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100430;36468;2024-11-15;24100430;33922;Prueba performance insertar ajuste de consumo 14608;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100431;36468;2024-11-15;24100431;33923;Prueba performance insertar ajuste de consumo 14609;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100432;36468;2024-11-15;24100432;33924;Prueba performance insertar ajuste de consumo 14610;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100433;36468;2024-11-15;24100433;33925;Prueba performance insertar ajuste de consumo 14611;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100434;36468;2024-11-15;24100434;33926;Prueba performance insertar ajuste de consumo 14612;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100435;36468;2024-11-15;24100435;33927;Prueba performance insertar ajuste de consumo 14613;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100436;36468;2024-11-15;24100436;33928;Prueba performance insertar ajuste de consumo 14614;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100437;36468;2024-11-15;24100437;33929;Prueba performance insertar ajuste de consumo 14615;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100438;36468;2024-11-15;24100438;33930;Prueba performance insertar ajuste de consumo 14616;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100439;36468;2024-11-15;24100439;33931;Prueba performance insertar ajuste de consumo 14617;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100440;36468;2024-11-15;24100440;33932;Prueba performance insertar ajuste de consumo 14618;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100441;36468;2024-11-15;24100441;33933;Prueba performance insertar ajuste de consumo 14619;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100442;36468;2024-11-15;24100442;33934;Prueba performance insertar ajuste de consumo 14620;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100443;36468;2024-11-15;24100443;33935;Prueba performance insertar ajuste de consumo 14621;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100444;36468;2024-11-15;24100444;33936;Prueba performance insertar ajuste de consumo 14622;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100445;36468;2024-11-15;24100445;33937;Prueba performance insertar ajuste de consumo 14623;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100446;36468;2024-11-15;24100446;33938;Prueba performance insertar ajuste de consumo 14624;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100447;36468;2024-11-15;24100447;33939;Prueba performance insertar ajuste de consumo 14625;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100448;36468;2024-11-15;24100448;33940;Prueba performance insertar ajuste de consumo 14626;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24100449;36468;2024-11-15;24100449;33941;Prueba performance insertar ajuste de consumo 14627;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24100450;36468;2024-11-15;24100450;33942;Prueba performance insertar ajuste de consumo 14628;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100451;36468;2024-11-15;24100451;33943;Prueba performance insertar ajuste de consumo 14629;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100452;36468;2024-11-15;24100452;33944;Prueba performance insertar ajuste de consumo 14630;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100453;36468;2024-11-15;24100453;33945;Prueba performance insertar ajuste de consumo 14631;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24100454;36468;2024-11-15;24100454;33946;Prueba performance insertar ajuste de consumo 14632;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24100455;36468;2024-11-15;24100455;33947;Prueba performance insertar ajuste de consumo 14633;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24100456;36468;2024-11-15;24100456;33948;Prueba performance insertar ajuste de consumo 14634;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24100457;36468;2024-11-15;24100457;33949;Prueba performance insertar ajuste de consumo 14635;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24100458;36468;2024-11-15;24100458;33950;Prueba performance insertar ajuste de consumo 14636;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24100459;36468;2024-11-15;24100459;33951;Prueba performance insertar ajuste de consumo 14637;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
