cdmvto_sinc_billetera;cdusuario;femvto;cdnumero_transaccion;vrmvto;dsdescripcion_mvto;cdtipo_mvto;cdtipo_ajuste;cdorigen_ajuste;cdmvto_relacion;cdusuario_ingresa;feingresa;femodifica;cdmovimiento_referencia;dsplaca;cdpunto_atencion;cdtipo_consumo;vrajuste;cdajuste
23128329;36468;2024-11-15;23128329;34520;Prueba performance insertar referrencia 15207;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128330;36468;2024-11-15;23128330;34521;Prueba performance insertar referrencia 15208;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128331;36468;2024-11-15;23128331;34522;Prueba performance insertar referrencia 15209;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128332;36468;2024-11-15;23128332;34523;Prueba performance insertar referrencia 15210;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128333;36468;2024-11-15;23128333;34524;Prueba performance insertar referrencia 15211;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128334;36468;2024-11-15;23128334;34525;Prueba performance insertar referrencia 15212;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128335;36468;2024-11-15;23128335;34526;Prueba performance insertar referrencia 15213;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128336;36468;2024-11-15;23128336;34527;Prueba performance insertar referrencia 15214;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128337;36468;2024-11-15;23128337;34528;Prueba performance insertar referrencia 15215;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128338;36468;2024-11-15;23128338;34529;Prueba performance insertar referrencia 15216;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128339;36468;2024-11-15;23128339;34530;Prueba performance insertar referrencia 15217;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128340;36468;2024-11-15;23128340;34531;Prueba performance insertar referrencia 15218;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128341;36468;2024-11-15;23128341;34532;Prueba performance insertar referrencia 15219;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128342;36468;2024-11-15;23128342;34533;Prueba performance insertar referrencia 15220;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128343;36468;2024-11-15;23128343;34534;Prueba performance insertar referrencia 15221;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128344;36468;2024-11-15;23128344;34535;Prueba performance insertar referrencia 15222;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128345;36468;2024-11-15;23128345;34536;Prueba performance insertar referrencia 15223;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128346;36468;2024-11-15;23128346;34537;Prueba performance insertar referrencia 15224;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128347;36468;2024-11-15;23128347;34538;Prueba performance insertar referrencia 15225;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128348;36468;2024-11-15;23128348;34539;Prueba performance insertar referrencia 15226;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128349;36468;2024-11-15;23128349;34540;Prueba performance insertar referrencia 15227;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128350;36468;2024-11-15;23128350;34541;Prueba performance insertar referrencia 15228;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128351;36468;2024-11-15;23128351;34542;Prueba performance insertar referrencia 15229;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128352;36468;2024-11-15;23128352;34543;Prueba performance insertar referrencia 15230;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128353;36468;2024-11-15;23128353;34544;Prueba performance insertar referrencia 15231;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128354;36468;2024-11-15;23128354;34545;Prueba performance insertar referrencia 15232;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128355;36468;2024-11-15;23128355;34546;Prueba performance insertar referrencia 15233;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128356;36468;2024-11-15;23128356;34547;Prueba performance insertar referrencia 15234;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128357;36468;2024-11-15;23128357;34548;Prueba performance insertar referrencia 15235;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128358;36468;2024-11-15;23128358;34549;Prueba performance insertar referrencia 15236;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128359;36468;2024-11-15;23128359;34550;Prueba performance insertar referrencia 15237;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128360;36468;2024-11-15;23128360;34551;Prueba performance insertar referrencia 15238;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128361;36468;2024-11-15;23128361;34552;Prueba performance insertar referrencia 15239;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128362;36468;2024-11-15;23128362;34553;Prueba performance insertar referrencia 15240;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128363;36468;2024-11-15;23128363;34554;Prueba performance insertar referrencia 15241;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128364;36468;2024-11-15;23128364;34555;Prueba performance insertar referrencia 15242;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128365;36468;2024-11-15;23128365;34556;Prueba performance insertar referrencia 15243;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128366;36468;2024-11-15;23128366;34557;Prueba performance insertar referrencia 15244;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128367;36468;2024-11-15;23128367;34558;Prueba performance insertar referrencia 15245;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128368;36468;2024-11-15;23128368;34559;Prueba performance insertar referrencia 15246;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128369;36468;2024-11-15;23128369;34560;Prueba performance insertar referrencia 15247;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128370;36468;2024-11-15;23128370;34561;Prueba performance insertar referrencia 15248;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128371;36468;2024-11-15;23128371;34562;Prueba performance insertar referrencia 15249;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128372;36468;2024-11-15;23128372;34563;Prueba performance insertar referrencia 15250;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128373;36468;2024-11-15;23128373;34564;Prueba performance insertar referrencia 15251;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128374;36468;2024-11-15;23128374;34565;Prueba performance insertar referrencia 15252;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128375;36468;2024-11-15;23128375;34566;Prueba performance insertar referrencia 15253;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128376;36468;2024-11-15;23128376;34567;Prueba performance insertar referrencia 15254;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128377;36468;2024-11-15;23128377;34568;Prueba performance insertar referrencia 15255;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128378;36468;2024-11-15;23128378;34569;Prueba performance insertar referrencia 15256;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128379;36468;2024-11-15;23128379;34570;Prueba performance insertar referrencia 15257;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128380;36468;2024-11-15;23128380;34571;Prueba performance insertar referrencia 15258;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128381;36468;2024-11-15;23128381;34572;Prueba performance insertar referrencia 15259;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128382;36468;2024-11-15;23128382;34573;Prueba performance insertar referrencia 15260;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128383;36468;2024-11-15;23128383;34574;Prueba performance insertar referrencia 15261;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128384;36468;2024-11-15;23128384;34575;Prueba performance insertar referrencia 15262;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128385;36468;2024-11-15;23128385;34576;Prueba performance insertar referrencia 15263;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128386;36468;2024-11-15;23128386;34577;Prueba performance insertar referrencia 15264;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128387;36468;2024-11-15;23128387;34578;Prueba performance insertar referrencia 15265;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128388;36468;2024-11-15;23128388;34579;Prueba performance insertar referrencia 15266;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128389;36468;2024-11-15;23128389;34580;Prueba performance insertar referrencia 15267;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128390;36468;2024-11-15;23128390;34581;Prueba performance insertar referrencia 15268;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128391;36468;2024-11-15;23128391;34582;Prueba performance insertar referrencia 15269;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128392;36468;2024-11-15;23128392;34583;Prueba performance insertar referrencia 15270;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128393;36468;2024-11-15;23128393;34584;Prueba performance insertar referrencia 15271;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128394;36468;2024-11-15;23128394;34585;Prueba performance insertar referrencia 15272;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128395;36468;2024-11-15;23128395;34586;Prueba performance insertar referrencia 15273;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128396;36468;2024-11-15;23128396;34587;Prueba performance insertar referrencia 15274;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128397;36468;2024-11-15;23128397;34588;Prueba performance insertar referrencia 15275;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128398;36468;2024-11-15;23128398;34589;Prueba performance insertar referrencia 15276;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128399;36468;2024-11-15;23128399;34590;Prueba performance insertar referrencia 15277;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128400;36468;2024-11-15;23128400;34591;Prueba performance insertar referrencia 15278;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128401;36468;2024-11-15;23128401;34592;Prueba performance insertar referrencia 15279;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128402;36468;2024-11-15;23128402;34593;Prueba performance insertar referrencia 15280;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128403;36468;2024-11-15;23128403;34594;Prueba performance insertar referrencia 15281;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128404;36468;2024-11-15;23128404;34595;Prueba performance insertar referrencia 15282;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128405;36468;2024-11-15;23128405;34596;Prueba performance insertar referrencia 15283;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128406;36468;2024-11-15;23128406;34597;Prueba performance insertar referrencia 15284;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128407;36468;2024-11-15;23128407;34598;Prueba performance insertar referrencia 15285;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128408;36468;2024-11-15;23128408;34599;Prueba performance insertar referrencia 15286;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128409;36468;2024-11-15;23128409;34600;Prueba performance insertar referrencia 15287;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128410;36468;2024-11-15;23128410;34601;Prueba performance insertar referrencia 15288;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128411;36468;2024-11-15;23128411;34602;Prueba performance insertar referrencia 15289;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128412;36468;2024-11-15;23128412;34603;Prueba performance insertar referrencia 15290;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128413;36468;2024-11-15;23128413;34604;Prueba performance insertar referrencia 15291;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128414;36468;2024-11-15;23128414;34605;Prueba performance insertar referrencia 15292;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128415;36468;2024-11-15;23128415;34606;Prueba performance insertar referrencia 15293;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128416;36468;2024-11-15;23128416;34607;Prueba performance insertar referrencia 15294;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128417;36468;2024-11-15;23128417;34608;Prueba performance insertar referrencia 15295;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128418;36468;2024-11-15;23128418;34609;Prueba performance insertar referrencia 15296;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128419;36468;2024-11-15;23128419;34610;Prueba performance insertar referrencia 15297;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128420;36468;2024-11-15;23128420;34611;Prueba performance insertar referrencia 15298;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128421;36468;2024-11-15;23128421;34612;Prueba performance insertar referrencia 15299;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128422;36468;2024-11-15;23128422;34613;Prueba performance insertar referrencia 15300;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128423;36468;2024-11-15;23128423;34614;Prueba performance insertar referrencia 15301;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128424;36468;2024-11-15;23128424;34615;Prueba performance insertar referrencia 15302;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128425;36468;2024-11-15;23128425;34616;Prueba performance insertar referrencia 15303;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128426;36468;2024-11-15;23128426;34617;Prueba performance insertar referrencia 15304;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128427;36468;2024-11-15;23128427;34618;Prueba performance insertar referrencia 15305;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23128428;36468;2024-11-15;23128428;34619;Prueba performance insertar referrencia 15306;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23128429;36468;2024-11-15;23128429;34620;Prueba performance insertar referrencia 15307;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23128430;36468;2024-11-15;23128430;34621;Prueba performance insertar referrencia 15308;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23128431;36468;2024-11-15;23128431;34622;Prueba performance insertar referrencia 15309;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23128432;36468;2024-11-15;23128432;34623;Prueba performance insertar referrencia 15310;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23128433;36468;2024-11-15;23128433;34624;Prueba performance insertar referrencia 15311;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23128434;36468;2024-11-15;23128434;34625;Prueba performance insertar referrencia 15312;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23128435;36468;2024-11-15;23128435;34626;Prueba performance insertar referrencia 15313;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
